lat,lon,start,end,note
-22.468729194723966,-40.02819208475081,2025-06-28,2025-07-07,possible venting from flaring dataset
-22.468729194723966,-40.02819208475081,2025-07-13,2025-07-24,possible venting from flaring dataset
-22.468729194723966,-40.02819208475081,2025-07-28,2025-07-28,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2016-06-30,2016-07-19,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2017-08-04,2017-08-18,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2017-10-03,2017-10-17,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2018-01-16,2018-01-25,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2019-05-31,2019-06-09,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2019-06-20,2019-06-24,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2020-04-15,2020-04-19,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2020-07-09,2020-07-13,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2020-07-29,2020-08-02,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2020-10-17,2020-10-21,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2021-03-16,2021-03-20,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-01-10,2023-01-14,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-03-31,2023-04-04,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-04-10,2023-04-14,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-04-30,2023-05-14,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-05-25,2023-05-29,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-06-04,2023-07-08,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-07-19,2023-07-28,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-08-03,2023-08-07,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-08-18,2023-08-27,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-09-02,2023-09-06,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-09-12,2023-09-26,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-10-07,2023-10-26,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-11-06,2023-11-20,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2023-11-26,2023-12-30,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-01-05,2024-02-13,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-02-19,2024-03-09,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-03-15,2024-03-24,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-04-04,2024-04-08,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-04-14,2024-04-18,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-04-24,2024-05-13,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-05-19,2024-05-28,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-06-03,2024-07-07,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-07-13,2024-08-26,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-09-01,2024-09-05,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-09-11,2024-09-20,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-09-26,2024-10-10,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-10-16,2024-10-20,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-12-05,2024-12-14,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2024-12-25,2024-12-29,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-01-19,2025-01-28,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-02-03,2025-03-14,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-03-20,2025-03-29,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-04-04,2025-04-13,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-04-19,2025-04-23,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-05-06,2025-05-08,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-05-19,2025-05-23,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-06-03,2025-07-02,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-07-13,2025-07-24,possible venting from flaring dataset
-22.4659631834012,-40.46953718421013,2025-07-28,2025-07-28,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2016-03-12,2016-04-10,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2016-08-29,2016-10-07,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2016-11-07,2016-11-26,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2016-12-07,2016-12-16,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-01-16,2017-02-24,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-03-17,2017-05-15,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-06-05,2017-07-29,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-08-19,2017-09-07,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-09-13,2017-10-17,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-10-23,2017-11-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-11-17,2017-12-01,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-12-17,2017-12-21,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2017-12-27,2018-01-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-01-11,2018-01-30,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-02-10,2018-02-14,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-02-20,2018-03-16,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-04-01,2018-04-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-04-26,2018-05-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-05-11,2018-05-25,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-05-31,2018-06-14,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-06-25,2018-06-29,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-07-05,2018-07-14,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-07-20,2018-08-03,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-09-03,2018-09-07,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-09-13,2018-09-17,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-09-23,2018-10-02,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-10-13,2018-10-17,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-10-28,2018-11-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2018-12-17,2018-12-26,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-01-01,2019-02-14,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-02-20,2019-03-01,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-03-07,2019-03-21,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-04-06,2019-04-25,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-05-01,2019-05-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-05-11,2019-05-15,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-05-21,2019-05-30,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-06-05,2019-06-14,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-06-20,2019-07-19,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-07-30,2019-08-03,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-08-09,2019-08-13,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-08-19,2019-08-28,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-09-03,2019-09-12,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-09-18,2019-11-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-11-22,2019-12-01,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2019-12-17,2019-12-21,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-01-01,2020-01-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-01-11,2020-02-24,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-03-16,2020-03-20,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-04-05,2020-04-09,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-04-15,2020-04-24,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-04-30,2020-05-04,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-05-20,2020-05-24,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-06-24,2020-06-28,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-07-09,2020-09-01,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-09-12,2020-09-16,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-10-02,2020-10-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-10-17,2020-10-21,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-10-27,2020-11-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-11-16,2020-12-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-12-11,2020-12-25,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2020-12-31,2021-01-09,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-01-15,2021-01-19,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-01-25,2021-02-03,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-02-24,2021-03-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-03-16,2021-04-24,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-04-30,2021-05-09,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-06-29,2021-07-03,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-07-24,2021-07-28,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-08-18,2021-08-22,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-08-28,2021-09-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-09-12,2021-09-16,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-11-16,2021-11-30,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2021-12-11,2021-12-15,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-01-15,2022-01-29,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-02-14,2022-02-18,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-03-06,2022-03-10,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-03-16,2022-03-20,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-03-26,2022-04-14,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-04-20,2022-05-04,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-05-10,2022-05-19,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-05-30,2022-06-03,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-06-09,2022-06-13,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-06-24,2022-07-03,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-07-19,2022-07-23,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-09-02,2022-09-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-10-02,2022-10-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-10-27,2022-10-31,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2022-11-06,2022-11-15,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-01-10,2023-01-19,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-01-30,2023-02-08,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-03-06,2023-03-10,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-03-16,2023-03-30,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-04-10,2023-04-19,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-04-25,2023-04-29,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-05-05,2023-05-09,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-09-02,2023-09-06,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-09-22,2023-09-26,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-10-07,2023-10-16,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2023-11-11,2023-11-15,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-01-25,2024-01-29,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-02-04,2024-02-18,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-03-15,2024-03-19,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-04-14,2024-04-18,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-04-24,2024-05-08,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-05-14,2024-06-22,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-07-03,2024-07-12,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-07-18,2024-07-22,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-07-28,2024-08-11,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-08-22,2024-08-26,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-09-11,2024-09-20,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2024-09-26,2024-10-05,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-01-19,2025-01-28,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-02-03,2025-02-07,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-02-13,2025-03-09,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-03-15,2025-03-19,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-03-30,2025-04-03,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-06-08,2025-06-14,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-06-18,2025-06-22,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-06-28,2025-07-07,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-07-13,2025-07-24,possible venting from flaring dataset
-22.464607653834207,-40.05729533990922,2025-07-28,2025-07-28,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2017-08-04,2017-08-18,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2017-09-28,2017-10-22,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2018-01-26,2018-01-30,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2018-03-02,2018-03-06,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2018-07-30,2018-08-03,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2018-09-03,2018-09-07,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2018-10-13,2018-10-22,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2018-10-28,2018-11-01,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2019-01-01,2019-01-10,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2019-02-25,2019-03-06,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2019-09-18,2019-09-27,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2019-12-27,2020-01-20,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-01-26,2020-02-04,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-03-26,2020-03-30,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-04-05,2020-04-09,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-04-15,2020-04-19,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-04-30,2020-05-09,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-05-20,2020-05-24,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-05-30,2020-06-03,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-06-09,2020-06-23,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-06-29,2020-07-03,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-07-09,2020-08-17,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-08-23,2020-09-01,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-09-07,2020-09-21,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-09-27,2020-10-01,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-10-07,2020-10-11,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-10-17,2020-10-21,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-11-16,2020-11-20,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-12-06,2020-12-25,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2020-12-31,2021-02-08,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-03-16,2021-04-19,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-04-30,2021-05-04,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-05-10,2021-06-08,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-06-24,2021-07-18,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-07-24,2021-07-28,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-08-03,2021-08-07,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-08-13,2021-09-01,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-09-27,2021-10-11,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-11-06,2021-11-10,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-11-21,2021-11-25,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-12-11,2021-12-15,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2021-12-26,2021-12-30,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-01-05,2022-01-09,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-01-15,2022-01-29,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-02-04,2022-02-18,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-02-24,2022-03-20,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-03-26,2022-04-14,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-04-20,2022-04-29,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-05-10,2022-06-03,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-06-09,2022-06-18,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-06-24,2022-08-07,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-08-13,2022-08-22,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-08-28,2022-09-06,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-10-27,2022-10-31,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2022-12-11,2022-12-15,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-01-10,2023-01-24,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-01-30,2023-02-08,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-02-19,2023-03-15,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-03-21,2023-04-04,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-04-10,2023-04-14,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-05-05,2023-05-14,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-05-25,2023-06-18,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-06-29,2023-07-08,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-08-03,2023-08-07,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-08-18,2023-08-27,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-09-02,2023-09-06,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-09-12,2023-09-26,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-10-07,2023-10-26,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-11-11,2023-11-20,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2023-11-26,2023-12-25,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-01-10,2024-03-09,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-03-15,2024-03-24,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-04-04,2024-04-08,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-04-24,2024-05-13,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-05-19,2024-05-28,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-06-03,2024-07-07,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-07-13,2024-07-22,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-07-28,2024-08-26,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-09-01,2024-09-05,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-09-11,2024-10-10,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-10-16,2024-10-20,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-10-26,2024-11-04,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-11-10,2024-11-14,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-11-20,2024-11-29,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2024-12-05,2024-12-29,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-01-19,2025-01-28,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-02-03,2025-03-24,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-03-27,2025-04-13,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-04-19,2025-04-23,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-05-06,2025-05-13,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-05-19,2025-05-23,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-05-29,2025-07-02,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-07-05,2025-07-07,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-07-13,2025-07-24,possible venting from flaring dataset
-22.45039049842765,-40.41188402810542,2025-07-28,2025-07-28,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2016-03-12,2016-04-10,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2016-06-30,2016-07-19,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2016-08-29,2016-10-07,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2016-11-07,2016-11-26,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2017-01-26,2017-02-14,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2017-02-25,2017-03-16,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2017-07-15,2017-07-29,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2017-08-04,2017-08-18,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2017-09-28,2017-10-17,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2017-11-17,2017-11-26,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2017-12-17,2017-12-26,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-01-06,2018-01-30,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-02-10,2018-02-19,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-02-25,2018-03-06,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-03-27,2018-04-05,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-04-11,2018-04-15,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-05-16,2018-05-25,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-05-31,2018-06-04,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-06-25,2018-06-29,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-07-20,2018-07-24,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-07-30,2018-08-03,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-09-03,2018-09-07,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-10-03,2018-10-07,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-10-13,2018-10-22,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-10-28,2018-11-01,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2018-12-12,2018-12-21,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-01-01,2019-01-20,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-01-31,2019-02-09,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-02-25,2019-03-06,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-03-12,2019-03-16,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-04-06,2019-04-15,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-04-26,2019-04-30,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-05-06,2019-05-25,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-06-05,2019-06-09,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-06-20,2019-07-04,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-07-25,2019-07-29,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-08-09,2019-08-13,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-08-29,2019-09-12,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-09-18,2019-09-27,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-10-03,2019-10-22,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-10-28,2019-11-01,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-12-12,2019-12-21,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2019-12-27,2020-01-20,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2020-01-26,2020-02-04,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2020-02-15,2020-02-24,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2020-03-11,2020-03-20,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2020-03-26,2020-03-30,possible venting from flaring dataset
-22.43775323152684,-40.42444402821114,2020-04-05,2020-04-09,possible venting from flaring dataset
